N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,20,10,2,16.80564308166504,0.5241973045660111,0.8109803333583228,0.5738104920699472,0.672085654523992,0.4261895079300529,8.530242204666138
20,20,20,2,16.672510147094727,0.5504004086722659,0.82320817455887,0.5996958820305179,0.6938971746557828,0.4003041179694821,9.066548347473145
20,20,30,2,13.08887767791748,0.5740793605481016,0.8144325300399046,0.6459501034354722,0.7204725185871773,0.35404989656452784,9.130789518356323
20,20,40,2,7.368495941162109,0.5986597953633728,0.8213770378825405,0.674346234772,0.7406350131080688,0.32565376522800005,9.793166160583496
20,20,50,2,5.792591094970703,0.7458118605105398,0.8389860947200986,0.8673196951747795,0.852917651968285,0.13268030482522059,10.093175411224365
20,20,60,2,5.434030055999756,0.7572907432726835,0.838866057200369,0.8842229962692505,0.8609475605137211,0.1157770037307495,10.590420246124268
20,20,70,2,4.805494785308838,0.7734272878885767,0.8427341387231652,0.9016213731279947,0.871183776672988,0.09837862687200523,10.963970184326172
20,20,80,2,5.68563175201416,0.7599050437970462,0.8400972257145252,0.886114892939866,0.8624926857811587,0.11388510706013402,11.255887508392334
20,20,90,2,4.486758232116699,0.8575356461378968,0.8567206704757286,0.9995049242357268,0.9226211849192101,0.0004950757642732111,12.137197256088257
20,20,100,2,5.075299263000488,0.6503147677930196,0.8279565654375973,0.7428435030146577,0.78309412861137,0.2571564969853422,12.589667558670044
20,40,10,2,12.864657402038574,0.6445452769806331,0.8274640176776222,0.7349399720635819,0.7784624028467085,0.26506002793641814,16.867198944091797
20,40,20,2,7.158787727355957,0.7924636026263203,0.844354215003867,0.9265696553919055,0.8835535023309532,0.07343034460809449,18.456122159957886
20,40,30,2,5.394344329833984,0.776672626470544,0.8458679674149288,0.9014445603550401,0.8727724043481982,0.09855543964495996,18.884376764297485
20,40,40,2,6.969881534576416,0.7874152981654822,0.8476521511017838,0.9141220361758934,0.879633174250738,0.08587796382410666,20.148080825805664
20,40,50,2,4.880479335784912,0.6293552894511472,0.8245267657235905,0.7162508619622682,0.7665843481222856,0.28374913803773183,19.988245725631714
20,40,60,2,4.090912818908691,0.8184563607133735,0.8596939600789363,0.9397245256997365,0.8979295314202688,0.06027547430026345,21.00806474685669
20,40,70,2,6.977663993835449,0.8348032513484682,0.8584398011202719,0.9646728079636473,0.9084611990375729,0.035327192036352706,21.511335372924805
20,40,80,2,4.237778663635254,0.8496176209865228,0.8632816158336716,0.9778984033806603,0.9170224584034553,0.022101596619339782,22.24644160270691
20,40,90,2,4.307426452636719,0.7663656715296663,0.8492394692466232,0.8815531233976343,0.8650946506341854,0.11844687660236576,23.26256823539734
20,40,100,2,4.203683853149414,0.786408642216446,0.8526477104259325,0.9050515409233163,0.8780684449781286,0.0949484590766837,24.27257752418518
20,60,10,2,13.206616401672363,0.7027810748681581,0.8525008147537526,0.7862687200523366,0.8180463576158941,0.21373127994766342,25.820875883102417
20,60,20,2,7.888553619384766,0.7635710744174167,0.8419359702467709,0.8885902717612321,0.8646342302663272,0.11140972823876796,27.562419652938843
20,60,30,2,5.332126617431641,0.8540048379584416,0.8584876779427522,0.9916544371165373,0.9202786187206182,0.008345562883462701,28.157259702682495
20,60,40,2,4.26243257522583,0.7593341046020704,0.84461975279256,0.8783704934844493,0.8611645604728969,0.12162950651555068,28.6696515083313
20,60,50,2,4.065321445465088,0.7463377255585438,0.8366768499660556,0.8716339268348745,0.853797725954086,0.12836607316512544,31.290030241012573
20,60,60,2,4.774168968200684,0.7541956518472888,0.851587509839937,0.860742260020864,0.856140412585076,0.1392577399791361,31.164045333862305
20,60,70,2,4.342781066894531,0.8394158390552459,0.8646474282534383,0.9615432218823488,0.9105247295984998,0.03845677811765122,33.55125975608826
20,60,80,2,3.6114678382873535,0.860480490406719,0.8594260861631108,0.9992573863535902,0.9240818862618136,0.0007426136464098167,34.00086998939514
20,60,90,2,5.359305381774902,0.8420151148639512,0.8576022120044737,0.976165638205704,0.9130510282553149,0.02383436179429602,36.41122269630432
20,60,100,2,3.888744354248047,0.8501434860345268,0.8504536495087345,0.9993811552946585,0.9189224341153327,0.0006188447053415138,36.10562086105347
20,80,10,2,7.970750331878662,0.6046095827636462,0.8120009079091266,0.6957936241314072,0.7494191582555704,0.3042063758685927,32.84216928482056
20,80,20,2,5.6277031898498535,0.7649082741109124,0.8410076020272073,0.8919673957246671,0.8657382380449798,0.10803260427533284,36.538658142089844
20,80,30,2,3.8162312507629395,0.7915020208242559,0.8528322476108594,0.9120179641777322,0.8814326848315519,0.0879820358222678,36.940114974975586
20,80,40,2,4.9148268699646,0.7630301846537554,0.8715360650062857,0.8458015807061903,0.8584760058863644,0.15419841929380979,39.80104041099548
20,100,60,2,3.9377028942108154,0.8357197590035609,0.8508112264513649,0.9781989850946833,0.9100689246763501,0.02180101490531676,53.004992961883545
20,100,70,2,3.63590931892395,0.6771338852412218,0.8314430456315451,0.7777109818413283,0.8036799166811317,0.22228901815867178,59.58722424507141
20,100,80,2,3.5502209663391113,0.765704584040747,0.8463281421735234,0.8849656099156603,0.8652157377956022,0.11503439008433969,62.45786643028259
20,100,90,2,3.819453716278076,0.8570849046681791,0.867154697426132,0.9823010414272327,0.9211433877172038,0.017698958572767296,62.46433091163635
20,100,100,2,2.8329665660858154,0.8469432215995313,0.8546299978586068,0.9879236876071927,0.9164554885799812,0.012076312392807256,66.12329244613647
20,120,10,2,7.662074089050293,0.5872860856108298,0.8136240134558158,0.6671322736354475,0.7331319038967854,0.3328677263645526,52.425607681274414
