N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,20,30,2,3.7596817016601562,0.885932358730111,0.9054938138695199,0.9666531110207401,0.935074486462449,0.03334688897925986,9.280792713165283
