N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,20,10,2,3.7740745544433594,0.8859173340144538,0.9054788167875716,0.9666531110207401,0.9350664899303032,0.03334688897925986,8.212769031524658
20,40,10,2,3.891627550125122,0.885932358730111,0.9054938138695199,0.9666531110207401,0.935074486462449,0.03334688897925986,16.599726676940918
20,60,10,2,2.7147088050842285,0.8859023092987965,0.9054638202023882,0.9666531110207401,0.935058493534925,0.03334688897925986,25.287514686584473
20,80,10,2,3.840388536453247,0.885872259867482,0.9054338285222172,0.9666531110207401,0.9350425011544579,0.03334688897925986,33.768473863601685
20,100,10,2,3.8315181732177734,0.8858872845831393,0.905448824113945,0.9666531110207401,0.9350504972763112,0.03334688897925986,41.278839111328125
20,120,10,2,3.748784303665161,0.8857670868578812,0.9053288732860834,0.9666531110207401,0.9349865321304887,0.03334688897925986,48.906638860702515
20,140,10,2,3.541443347930908,0.8857670868578812,0.9053288732860834,0.9666531110207401,0.9349865321304887,0.03334688897925986,56.50478792190552
20,160,10,2,2.697847843170166,0.8858872845831393,0.905448824113945,0.9666531110207401,0.9350504972763112,0.03334688897925986,66.04595303535461
20,180,10,2,3.2785472869873047,0.8860675811710264,0.9056288099655446,0.9666531110207401,0.9351464614068848,0.03334688897925986,77.23769950866699
20,200,10,2,2.8816282749176025,0.8858422104361675,0.9054038388288095,0.9666531110207401,0.9350265093210193,0.03334688897925986,85.20916414260864
