N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,30,30,2,3.7143242359161377,0.8859624081614256,0.9055238095238095,0.9666531110207401,0.9350904799370574,0.03334688897925986,13.548498630523682
20,30,30,4,2.9855923652648926,0.8858121610048529,0.9053738511219673,0.9666531110207401,0.9350105180345812,0.03334688897925986,13.680625200271606
20,30,30,6,3.6309561729431152,0.8802980903586399,0.89990452989202,0.9666531110207401,0.9320853472453094,0.03334688897925986,13.796709537506104
20,30,30,8,3.254549503326416,0.8842045164295266,0.9037723996561529,0.9666531110207401,0.9341557809122676,0.03334688897925986,13.776170492172241
20,30,30,10,2.5080456733703613,0.8878254729029254,0.9073874292542863,0.9666531110207401,0.9360831449900693,0.03334688897925986,14.171262502670288
20,30,30,12,2.507288694381714,0.8876752257463527,0.9072368530226846,0.9666531110207401,0.9360030132342619,0.03334688897925986,13.88392686843872
20,30,30,14,2.6082217693328857,0.8782998031762249,0.8979387369631272,0.9666531110207401,0.931029784915107,0.03334688897925986,13.924715042114258
20,30,30,16,2.5472419261932373,0.8861126553179981,0.9056738176095419,0.9666531110207401,0.9351704555173533,0.03334688897925986,13.811354637145996
20,30,30,18,2.227660655975342,0.8492269783794342,0.869997454985048,0.9670774616758314,0.9159723675947247,0.03292253832416854,13.919878244400024
20,30,30,23,1.962157964706421,0.8379734663521493,0.8764660404980836,0.9421114981346252,0.9081039625053259,0.05788850186537475,14.049432277679443
20,30,30,25,1.7641929388046265,0.8705770993283952,0.8903580908335912,0.9667415174072175,0.9269789600393333,0.0332584825927825,13.805901527404785
20,30,30,27,1.3781254291534424,0.8891626725964211,0.9087841207567244,0.9665823859115582,0.9367925902442786,0.03341761408844175,13.995411157608032
20,30,30,29,1.223612666130066,0.8721096203254354,0.8909593945805192,0.9679615255406051,0.927865629396112,0.03203847445939495,14.03866982460022
20,30,30,31,1.2024542093276978,0.8477245068137086,0.867588369441277,0.968633414077833,0.9153306989916541,0.03136658592216702,13.743128776550293
20,30,30,33,1.288214921951294,0.861006355454723,0.8811925866236906,0.9667768799618084,0.92200291719713,0.033223120038191556,13.700446605682373
20,30,30,35,1.0773438215255737,0.8757756509458059,0.8736902385042794,0.9981081033293845,0.9317641621550243,0.0018918966706154854,13.907734394073486
20,30,30,37,0.6495815515518188,0.874318253527052,0.8940603126839799,0.9666354297434446,0.9289325007433838,0.033364570256555336,14.174264430999756
20,30,30,39,0.6441678404808044,0.70682272337996,0.8804535370963766,0.7578902699931043,0.8145874706625744,0.2421097300068957,13.825821161270142
20,30,30,41,0.5575495958328247,0.861652418227985,0.863836850112957,0.9938469155011758,0.9242925032476609,0.006153084498824195,14.355362176895142
20,30,30,43,0.30437129735946655,0.8477996303919948,0.8774368729980652,0.954170129250137,0.9141961714382518,0.04582987074986297,14.388073682785034
20,30,30,45,0.23178517818450928,0.8368916868248268,0.8577713757848096,0.9686687766324239,0.9098533539268929,0.03133122336757607,14.387754678726196
20,30,30,47,0.11210121214389801,0.8388448998602701,0.8503845506949435,0.983361918064961,0.9120516899260401,0.016638081935038986,14.299579620361328
20,30,30,49,5.749978401400901e-13,0.8787655693615999,0.8753405994550408,0.999699418285977,0.9333960660013702,0.000300581714023021,14.66069746017456
