N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,20,10,2,29.210412979125977,0.5292155595955347,0.8041920933934731,0.5895114663083261,0.6803174991838068,0.4104885336916739,9.113319396972656
20,20,20,2,20.7533016204834,0.5575371486094626,0.8174387559136259,0.6171296214438531,0.7032995818850436,0.3828703785561469,10.02918267250061
20,20,30,2,10.457344055175781,0.5466893039049237,0.813969538315088,0.6047527273370228,0.6939346906479199,0.39524727266297716,10.662747621536255
20,20,40,2,9.827276229858398,0.8510449689739622,0.8546510743776518,0.993705465282812,0.918947643807842,0.00629453471718797,10.32718276977539
20,20,50,2,8.563467025756836,0.7500488303258861,0.841830356378333,0.8691585480135084,0.855276207046542,0.1308414519864915,10.311936616897583
20,20,60,2,6.356640815734863,0.7597547966404736,0.8402415499454835,0.8856728610074792,0.8623592604069827,0.11432713899252082,12.28999376296997
20,20,70,2,7.303427219390869,0.7638715687305617,0.8482409318030663,0.8794667326767686,0.8635716517934651,0.12053326732323143,13.047944068908691
20,20,80,2,5.745999813079834,0.7769280466367174,0.8430324363444963,0.9062185052248174,0.8734842739427199,0.09378149477518256,12.907485246658325
20,20,90,2,8.318269729614258,0.7305617741184248,0.8350451075641915,0.8510352387856499,0.842964351077524,0.14896476121435012,13.416061878204346
20,20,100,2,4.098206520080566,0.7588082395540664,0.8499447055570916,0.8697066676096681,0.8597121359096034,0.1302933323903319,12.987320899963379
20,40,10,2,12.291590690612793,0.5765584386315489,0.8470910603317512,0.6121965450784165,0.7107388818753785,0.3878034549215835,17.914994955062866
20,40,20,2,9.2545747756958,0.5796535300569436,0.8149797213895257,0.6537475467227752,0.72551385822909,0.34625245327722476,19.542370080947876
20,40,30,2,4.619637489318848,0.7455414156287092,0.8390757381258023,0.8667892568559152,0.8527073802856099,0.13321074314408474,21.330394744873047
20,40,40,2,4.235758304595947,0.8494673738299503,0.8547211805237964,0.9913538554025143,0.9179812533256927,0.008646144597485722,21.69888925552368
20,40,50,2,4.170926094055176,0.7455564403443665,0.8376568039269158,0.8689817352405538,0.8530317888725928,0.13101826475944622,20.209912061691284
20,40,60,2,5.025001049041748,0.7469236894691768,0.838103832859405,0.8702901497604187,0.8538937945630866,0.12970985023958131,24.702338457107544
20,40,70,2,5.028736114501953,0.7752452784831048,0.8412357264732905,0.9066074933253179,0.8726991124084114,0.09339250667468219,24.956090688705444
20,40,80,2,4.172101974487305,0.8505792027885872,0.8508354659039591,0.999363474017363,0.9191377950515095,0.0006365259826369857,24.379326343536377
20,40,90,2,5.235305309295654,0.7637062968583319,0.8737094530277514,0.8439096840355748,0.8585510635427441,0.15609031596442527,26.42827558517456
20,40,100,2,3.8017096519470215,0.8170590621572487,0.8491762521439474,0.9541878105274325,0.8986245712192361,0.045812189472567495,25.41288685798645
20,60,10,2,9.092230796813965,0.5626906260799014,0.8160882481634157,0.626571423519635,0.708881776355271,0.3734285764803649,27.63058376312256
20,60,20,2,6.133425235748291,0.8515558093063089,0.8551580357006985,0.9935993776190392,0.9191952236852867,0.006400622380960801,29.626173496246338
20,60,30,2,4.877419471740723,0.7105188034316451,0.8392220362419038,0.8155842778082288,0.8272343325472332,0.18441572219177113,28.750657558441162
20,60,40,2,6.063726902008057,0.8549363703291916,0.8563765120661357,0.9963930194317238,0.9210941394725444,0.003606980568276252,30.564478158950806
20,60,50,2,4.866057395935059,0.7594392776116712,0.8639807533484146,0.8508584260126951,0.8573693822101465,0.14914157398730485,31.199808835983276
20,60,60,2,4.420773983001709,0.8513604880027645,0.8554215032142095,0.9928921265272204,0.9190445406413918,0.007107873472779674,34.89063858985901
20,60,70,2,4.3393988609313965,0.7763571074417417,0.847498332221481,0.8984917870466963,0.8722504012290052,0.10150821295330374,34.29540181159973
20,60,80,2,3.696241855621338,0.7610018480400258,0.8393608495291525,0.8888554909206641,0.86339942807581,0.11114450907933589,35.831607818603516
20,60,90,2,3.9996390342712402,0.7570202983908529,0.8525534701003928,0.8633767703378892,0.8579309860144775,0.1366232296621108,37.06335139274597
20,60,100,2,4.164373397827148,0.7711435311086737,0.8411060668592654,0.9008610782042895,0.8699586790970871,0.09913892179571052,37.616026163101196
20,80,10,2,7.755692958831787,0.6005078353892153,0.814961954008492,0.6855208020227381,0.744658170957736,0.31447919797726187,34.07507944107056
20,80,20,2,5.061402320861816,0.7489971002298782,0.8382305511704096,0.8731191541276941,0.8553192226417708,0.1268808458723058,36.78936576843262
20,80,30,2,5.683150291442871,0.7508000661087489,0.8390418511544269,0.874498293756741,0.8564032414461837,0.12550170624325901,36.80713748931885
20,80,40,2,4.415947914123535,0.7519870186456721,0.8443088033012379,0.868239121594144,0.8561067670877027,0.13176087840585604,40.81358313560486
20,80,50,2,4.304234504699707,0.7472993073606082,0.8382993938568413,0.8705376876425553,0.8541144428349626,0.1294623123574447,43.85453248023987
20,80,60,2,3.8978476524353027,0.8431870426852172,0.852340789634519,0.9863323726506003,0.9144543256423917,0.01366762734939972,45.82742166519165
20,80,70,2,4.09259557723999,0.8509097465330469,0.8581390348047799,0.9878529624980109,0.9184386378767581,0.012147037501989144,45.09004497528076
20,80,80,2,3.433443546295166,0.8218218970205989,0.855366512959135,0.9511466308326113,0.9007174730215074,0.04885336916738865,46.102179765701294
20,80,90,2,3.493896484375,0.8501885601814986,0.8502180123289731,0.9998408685043407,0.9189790926893481,0.0001591314956592464,46.966562271118164
20,80,100,2,3.4038243293762207,0.7831633036344787,0.8478587590216189,0.907703732517637,0.8767612248731919,0.09229626748236293,47.97374224662781
