N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,60,40,2,4.166143894195557,0.7872099430600624,0.7726216084935119,0.9824627194917498,0.8649976693598509,0.017537280508250243,22.622628211975098
20,60,50,2,3.7670464515686035,0.8025776036245638,0.7883842515204325,0.9779846466072531,0.873008684008428,0.022015353392746847,23.863239765167236
20,60,60,2,3.9381308555603027,0.7802608216494215,0.7692254206647198,0.9761757698755846,0.860431654676259,0.023824230124415424,25.26226568222046
20,60,70,2,3.425550937652588,0.804353150064287,0.7875543305417153,0.9832789199682344,0.8746002158343962,0.01672108003176564,26.26140570640564
20,60,80,2,3.3221213817596436,0.8276648503030674,0.8092092128428046,0.983521574163946,0.8878909478337931,0.016478425836054002,27.657768726348877
20,60,90,2,3.429032802581787,0.7996846874426009,0.7849354046268314,0.9797494043942468,0.8715890693224746,0.02025059560575311,28.783088445663452
20,60,100,2,3.3260483741760254,0.8285679299577542,0.8100428747910763,0.9835877525809583,0.8884195425201245,0.016412247419041737,29.465328693389893
20,80,10,2,7.300296783447266,0.7772301475540317,0.7713917889390519,0.9649033795111621,0.8573640675839901,0.03509662048883791,25.59097719192505
20,80,20,2,5.299685001373291,0.7662707402191882,0.7946215061350895,0.8942910085590753,0.8415153087701089,0.10570899144092473,27.199772596359253
20,80,30,2,4.084728240966797,0.7910365517663626,0.7750477513457198,0.9846245477808171,0.8673558617205261,0.015375452219182918,29.29949164390564
20,80,40,2,3.9555420875549316,0.7860772668829976,0.7722915002257806,0.9809185564281302,0.8641920124380525,0.01908144357186976,30.406668663024902
20,80,50,2,3.5485382080078125,0.8228892426376049,0.8041805568069196,0.9844701314744552,0.8852390728673869,0.015529868525544869,31.976349353790283
20,80,60,2,3.5567729473114014,0.8170421845343783,0.7976494087852901,0.986609900291185,0.8821238030433024,0.013390099708814966,33.49417281150818
20,80,70,2,3.724928379058838,0.8291036551766363,0.8112712497494671,0.9821980058237006,0.888589532505114,0.017801994176299303,35.1120810508728
20,80,80,2,3.3711884021759033,0.829241413090063,0.8097897026831037,0.985352510367952,0.8889861879552601,0.014647489632048002,36.44000577926636
20,80,90,2,3.1219043731689453,0.8294250903079655,0.8094160663215436,0.9864334245124856,0.8892004215633638,0.013566575487514339,38.23019027709961
20,80,100,2,3.2030158042907715,0.8265321741260026,0.8074439802506647,0.9848672019765288,0.8873739130434782,0.015132798023471278,39.465224742889404
20,100,10,2,7.887995719909668,0.7547143819261618,0.7836801858484174,0.8929894996911674,0.8347716704300576,0.1070105003088326,32.17573428153992
20,100,20,2,4.846907615661621,0.7949856119512643,0.7788663034367141,0.9838745257213447,0.8694491013294865,0.016125474278655256,34.64045739173889
20,100,30,2,3.8047375679016113,0.8072307598114247,0.789942610174295,0.9837862878319951,0.876272252131882,0.01621371216800494,36.47215914726257
20,100,40,2,3.709158420562744,0.7899497948937734,0.7756614864039907,0.98100679431748,0.8663322456533386,0.018993205682520074,38.07730531692505
20,100,50,2,3.932438611984253,0.7904396008081798,0.7745708880751141,0.98451425041913,0.8670144049110742,0.015485749580870026,40.10363531112671
