N_clients,Global_iter,Local_iter,Rank,Loss,Acc,Precision,Recall,F1-score,FN,Time
20,20,10,2,3.3562049865722656,0.8238841609012428,0.8035137463211542,0.9877128739080561,0.8861423369221026,0.01228712609194388,6.288801431655884
20,40,10,2,3.203087568283081,0.8239453866405437,0.8035714285714286,0.9877128739080561,0.8861774136088351,0.01228712609194388,12.505303382873535
20,60,10,2,3.1523380279541016,0.8239300802057185,0.8035025389818952,0.9878231712697433,0.8861799075823992,0.012176828730256772,18.892666339874268
20,80,10,2,3.4377224445343018,0.8242362089022225,0.8037146702557201,0.9879775875761052,0.8863710579178088,0.01202241242389482,25.343717098236084
20,100,10,2,3.31646990776062,0.8240984509887956,0.8035522066738429,0.9880437659931175,0.8862988760487573,0.011956234006882555,32.24395418167114
20,120,10,2,3.1808934211730957,0.8238994673360681,0.8033539592861627,0.9880658254654549,0.8861871457259588,0.011934174534545134,38.70250129699707
20,140,10,2,3.1517093181610107,0.8242821282066981,0.803485620024385,0.9885290743845407,0.8864535527773382,0.011470925615459279,44.86995816230774
20,160,10,2,3.2397189140319824,0.8247872405559297,0.8041905309083075,0.9880658254654549,0.8866958991972602,0.011934174534545134,50.63338661193848
20,180,10,2,3.241434097290039,0.8237923222922917,0.8029380150483698,0.9887055501632401,0.8861910787725403,0.011294449836759904,56.95206809043884
20,200,10,2,3.13928484916687,0.824955611339007,0.804382183908046,0.9879996470484426,0.8867857284283055,0.0120003529515574,63.89194583892822
